libraryId	min_read_length	max_read_length	average_read_length
SRX5901236	100.0	100.0	100.0
SRX5901237	100.0	100.0	100.0
SRX5901238	100.0	100.0	100.0
SRX5901239	100.0	100.0	100.0
SRX5901240	100.0	100.0	100.0
SRX5901241	100.0	100.0	100.0
SRX5901242	100.0	100.0	100.0
SRX5901243	100.0	100.0	100.0
SRX5901244	100.0	100.0	100.0
SRX5901245	100.0	100.0	100.0
SRX5901246	100.0	100.0	100.0
SRX5901247	100.0	100.0	100.0
SRX5901248	100.0	100.0	100.0
SRX5901249	100.0	100.0	100.0
SRX5901250	100.0	100.0	100.0
SRX5901251	100.0	100.0	100.0
SRX5901252	100.0	100.0	100.0
SRX5901253	100.0	100.0	100.0
SRX5901254	100.0	100.0	100.0
SRX5901255	100.0	100.0	100.0
SRX5901256	100.0	100.0	100.0
SRX5901257	100.0	100.0	100.0
SRX5901258	100.0	100.0	100.0
SRX5901259	100.0	100.0	100.0
SRX5901260	100.0	100.0	100.0
SRX5901261	100.0	100.0	100.0
SRX5901262	100.0	100.0	100.0
SRX5901263	100.0	100.0	100.0
SRX5901264	100.0	100.0	100.0
SRX5901265	100.0	100.0	100.0
SRX5901266	100.0	100.0	100.0
SRX5901267	100.0	100.0	100.0
SRX5901268	100.0	100.0	100.0
SRX5901269	100.0	100.0	100.0
SRX5901270	100.0	100.0	100.0
SRX5901271	100.0	100.0	100.0
SRX5901272	100.0	100.0	100.0
SRX5901273	100.0	100.0	100.0
SRX5901274	100.0	100.0	100.0
SRX5901275	100.0	100.0	100.0
SRX5901276	100.0	100.0	100.0
SRX5901277	100.0	100.0	100.0
SRX5901278	100.0	100.0	100.0
SRX5901279	100.0	100.0	100.0
SRX5901280	100.0	100.0	100.0
SRX5901281	100.0	100.0	100.0
SRX5901282	100.0	100.0	100.0
SRX5901283	100.0	100.0	100.0
SRX5901284	100.0	100.0	100.0
SRX5901285	100.0	100.0	100.0
SRX5901286	100.0	100.0	100.0
SRX5901287	100.0	100.0	100.0
SRX5901288	100.0	100.0	100.0
SRX5901289	100.0	100.0	100.0
SRX5901290	100.0	100.0	100.0
SRX5901291	100.0	100.0	100.0
SRX5901292	100.0	100.0	100.0
SRX5901293	100.0	100.0	100.0
SRX5901294	100.0	100.0	100.0
SRX5901295	100.0	100.0	100.0
SRX5901296	100.0	100.0	100.0
SRX5901297	100.0	100.0	100.0
SRX5901298	100.0	100.0	100.0
SRX5901299	100.0	100.0	100.0
SRX5901300	100.0	100.0	100.0
SRX5901301	100.0	100.0	100.0
SRX5901302	100.0	100.0	100.0
SRX5901303	100.0	100.0	100.0
SRX5901304	100.0	100.0	100.0
SRX5901305	100.0	100.0	100.0
SRX5901306	100.0	100.0	100.0
SRX5901307	100.0	100.0	100.0
SRX5901308	100.0	100.0	100.0
SRX5901309	100.0	100.0	100.0
SRX5901310	100.0	100.0	100.0
SRX5901311	100.0	100.0	100.0
SRX5901312	100.0	100.0	100.0
SRX5901313	100.0	100.0	100.0
SRX5901314	100.0	100.0	100.0
SRX5901315	100.0	100.0	100.0
SRX5901316	100.0	100.0	100.0
SRX5901317	100.0	100.0	100.0
SRX5901318	100.0	100.0	100.0
SRX5901319	100.0	100.0	100.0
SRX5901320	100.0	100.0	100.0
SRX5901321	100.0	100.0	100.0
SRX5901322	100.0	100.0	100.0
SRX5901323	100.0	100.0	100.0
SRX5901324	100.0	100.0	100.0
SRX5901325	100.0	100.0	100.0
SRX5901326	100.0	100.0	100.0
SRX5901327	100.0	100.0	100.0
SRX5901328	100.0	100.0	100.0
SRX5901329	100.0	100.0	100.0
SRX5901330	100.0	100.0	100.0
SRX5901331	100.0	100.0	100.0
SRX5901332	100.0	100.0	100.0
SRX5901333	100.0	100.0	100.0
SRX5901334	100.0	100.0	100.0
SRX5901335	100.0	100.0	100.0
SRX5901336	100.0	100.0	100.0
SRX5901337	100.0	100.0	100.0
SRX5901338	100.0	100.0	100.0
SRX5901339	100.0	100.0	100.0
SRX5901340	100.0	100.0	100.0
SRX5901341	100.0	100.0	100.0
SRX5901342	100.0	100.0	100.0
SRX5901343	100.0	100.0	100.0
SRX5901344	100.0	100.0	100.0
SRX5901345	100.0	100.0	100.0
SRX5901346	100.0	100.0	100.0
SRX5901347	100.0	100.0	100.0
SRX5901348	100.0	100.0	100.0
SRX5901349	100.0	100.0	100.0
SRX5901350	100.0	100.0	100.0
SRX5901351	100.0	100.0	100.0
SRX5901352	100.0	100.0	100.0
SRX5901353	100.0	100.0	100.0
SRX5901354	100.0	100.0	100.0
SRX5901355	100.0	100.0	100.0
SRX5901356	100.0	100.0	100.0
SRX5901357	100.0	100.0	100.0
SRX5901358	100.0	100.0	100.0
SRX5901359	100.0	100.0	100.0
SRX5901360	100.0	100.0	100.0
SRX5901361	100.0	100.0	100.0
SRX5901362	100.0	100.0	100.0
SRX5901363	100.0	100.0	100.0
SRX5901364	100.0	100.0	100.0
SRX5901365	100.0	100.0	100.0
SRX5901366	100.0	100.0	100.0
SRX5901367	100.0	100.0	100.0
SRX5901368	100.0	100.0	100.0
SRX5901369	100.0	100.0	100.0
SRX5901370	100.0	100.0	100.0
SRX5901371	100.0	100.0	100.0
SRX5901372	100.0	100.0	100.0
SRX5901373	100.0	100.0	100.0
SRX5901374	100.0	100.0	100.0
SRX5901375	100.0	100.0	100.0
SRX5901376	100.0	100.0	100.0
SRX5901377	100.0	100.0	100.0
SRX5901378	100.0	100.0	100.0
SRX5901379	100.0	100.0	100.0
SRX5901380	100.0	100.0	100.0
SRX5901381	100.0	100.0	100.0
SRX5901382	100.0	100.0	100.0
SRX5901383	100.0	100.0	100.0
SRX5901384	100.0	100.0	100.0
SRX5901385	100.0	100.0	100.0
SRX5901386	100.0	100.0	100.0
SRX5901387	100.0	100.0	100.0
SRX5901388	100.0	100.0	100.0
SRX5901389	100.0	100.0	100.0
SRX5901390	100.0	100.0	100.0
SRX5901391	100.0	100.0	100.0
SRX5901392	100.0	100.0	100.0
SRX5901393	100.0	100.0	100.0
SRX5901394	100.0	100.0	100.0
SRX5901395	100.0	100.0	100.0
SRX5901396	100.0	100.0	100.0
SRX5901397	100.0	100.0	100.0
SRX5901398	100.0	100.0	100.0
SRX5901399	100.0	100.0	100.0
SRX5901400	100.0	100.0	100.0
SRX5901401	100.0	100.0	100.0
SRX5901402	100.0	100.0	100.0
SRX5901403	100.0	100.0	100.0
SRX5901404	100.0	100.0	100.0
SRX5901405	100.0	100.0	100.0
SRX5901406	100.0	100.0	100.0
SRX5901407	100.0	100.0	100.0
SRX5901408	100.0	100.0	100.0
SRX5901409	100.0	100.0	100.0
SRX5901410	100.0	100.0	100.0
SRX5901411	100.0	100.0	100.0
SRX5901412	100.0	100.0	100.0
SRX5901413	100.0	100.0	100.0
SRX5901414	100.0	100.0	100.0
SRX5901415	100.0	100.0	100.0
SRX5901416	100.0	100.0	100.0
SRX5901417	100.0	100.0	100.0
SRX5901418	100.0	100.0	100.0
SRX5901419	100.0	100.0	100.0
SRX5901420	100.0	100.0	100.0
SRX5901421	100.0	100.0	100.0
SRX5901422	100.0	100.0	100.0
SRX5901423	100.0	100.0	100.0
SRX5901424	100.0	100.0	100.0
SRX5901425	100.0	100.0	100.0
SRX5901426	100.0	100.0	100.0
SRX5901427	100.0	100.0	100.0
SRX5901428	100.0	100.0	100.0
SRX5901429	100.0	100.0	100.0
SRX5901430	100.0	100.0	100.0
SRX5901431	100.0	100.0	100.0
SRX5901432	100.0	100.0	100.0
SRX5901433	100.0	100.0	100.0
SRX5901434	100.0	100.0	100.0
SRX5901435	100.0	100.0	100.0
SRX5901436	100.0	100.0	100.0
SRX5901437	100.0	100.0	100.0
SRX5901438	100.0	100.0	100.0
SRX5901439	100.0	100.0	100.0
SRX5901440	100.0	100.0	100.0
SRX5901441	100.0	100.0	100.0
SRX5901442	100.0	100.0	100.0
SRX5901443	100.0	100.0	100.0
SRX5901444	100.0	100.0	100.0
SRX5901445	100.0	100.0	100.0
SRX5901446	100.0	100.0	100.0
SRX5901447	100.0	100.0	100.0
SRX5901448	100.0	100.0	100.0
SRX5901449	100.0	100.0	100.0
SRX5901450	100.0	100.0	100.0
SRX5901451	100.0	100.0	100.0
SRX5901452	100.0	100.0	100.0
SRX5901453	100.0	100.0	100.0
SRX5901454	100.0	100.0	100.0
SRX5901455	100.0	100.0	100.0
SRX5901456	100.0	100.0	100.0
SRX5901457	100.0	100.0	100.0
SRX5901458	100.0	100.0	100.0
SRX5901459	100.0	100.0	100.0
SRX5901460	100.0	100.0	100.0
SRX5901461	100.0	100.0	100.0
SRX5901462	100.0	100.0	100.0
SRX5901463	100.0	100.0	100.0
SRX5901464	100.0	100.0	100.0
SRX5901465	100.0	100.0	100.0
SRX5901466	100.0	100.0	100.0
SRX5901467	100.0	100.0	100.0
SRX5901468	100.0	100.0	100.0
SRX5901469	100.0	100.0	100.0
SRX5901470	100.0	100.0	100.0
SRX5901471	100.0	100.0	100.0
SRX5901472	100.0	100.0	100.0
SRX5901473	100.0	100.0	100.0
SRX5901474	100.0	100.0	100.0
SRX5901475	100.0	100.0	100.0
SRX5901476	100.0	100.0	100.0
SRX5901477	100.0	100.0	100.0
SRX5901478	100.0	100.0	100.0
SRX5901479	100.0	100.0	100.0
SRX5901480	100.0	100.0	100.0
SRX5901481	100.0	100.0	100.0
SRX5901482	100.0	100.0	100.0
SRX5901483	100.0	100.0	100.0
SRX5901484	100.0	100.0	100.0
SRX5901485	100.0	100.0	100.0
SRX5901486	100.0	100.0	100.0
SRX5901487	100.0	100.0	100.0
SRX5901488	100.0	100.0	100.0
SRX5901489	100.0	100.0	100.0
SRX5901490	100.0	100.0	100.0
SRX5901491	100.0	100.0	100.0
SRX5901492	100.0	100.0	100.0
SRX5901493	100.0	100.0	100.0
SRX5901494	100.0	100.0	100.0
SRX5901495	100.0	100.0	100.0
SRX5901496	100.0	100.0	100.0
SRX5901497	100.0	100.0	100.0
SRX5901498	100.0	100.0	100.0
SRX5901499	100.0	100.0	100.0
SRX5901500	100.0	100.0	100.0
SRX5901501	100.0	100.0	100.0
SRX5901502	100.0	100.0	100.0
SRX5901503	100.0	100.0	100.0
SRX5901504	100.0	100.0	100.0
SRX5901505	100.0	100.0	100.0
SRX5901506	100.0	100.0	100.0
SRX5901507	100.0	100.0	100.0
SRX5901508	100.0	100.0	100.0
SRX5901509	100.0	100.0	100.0
SRX5901510	100.0	100.0	100.0
SRX5901511	100.0	100.0	100.0
SRX5901512	100.0	100.0	100.0
SRX5901513	100.0	100.0	100.0
SRX5901514	100.0	100.0	100.0
SRX5901515	100.0	100.0	100.0
SRX5901516	100.0	100.0	100.0
SRX5901517	100.0	100.0	100.0
SRX5901518	100.0	100.0	100.0
SRX5901519	100.0	100.0	100.0
SRX5901520	100.0	100.0	100.0
SRX5901521	100.0	100.0	100.0
SRX5901522	100.0	100.0	100.0
SRX5901523	100.0	100.0	100.0
SRX5901524	100.0	100.0	100.0
SRX5901525	100.0	100.0	100.0
SRX5901526	100.0	100.0	100.0
SRX5901527	100.0	100.0	100.0
SRX5901528	100.0	100.0	100.0
SRX5901529	100.0	100.0	100.0
SRX5901530	100.0	100.0	100.0
SRX5901531	100.0	100.0	100.0
SRX5901532	100.0	100.0	100.0
SRX5901533	100.0	100.0	100.0
SRX5901534	100.0	100.0	100.0
SRX5901535	100.0	100.0	100.0
SRX5901536	100.0	100.0	100.0
SRX5901537	100.0	100.0	100.0
SRX5901538	100.0	100.0	100.0
SRX5901539	100.0	100.0	100.0
SRX5901540	100.0	100.0	100.0
SRX5901541	100.0	100.0	100.0
SRX5901542	100.0	100.0	100.0
SRX5901543	100.0	100.0	100.0
SRX5901544	100.0	100.0	100.0
SRX5901545	100.0	100.0	100.0
SRX5901546	100.0	100.0	100.0
SRX5901547	100.0	100.0	100.0
SRX5901548	100.0	100.0	100.0
SRX5901549	100.0	100.0	100.0
SRX5901550	100.0	100.0	100.0
SRX5901551	100.0	100.0	100.0
SRX5901552	100.0	100.0	100.0
SRX5901553	100.0	100.0	100.0
SRX5901554	100.0	100.0	100.0
SRX5901555	100.0	100.0	100.0
SRX5901556	100.0	100.0	100.0
SRX5901557	100.0	100.0	100.0
SRX5901558	100.0	100.0	100.0
SRX5901559	100.0	100.0	100.0
SRX5901560	100.0	100.0	100.0
SRX5901561	100.0	100.0	100.0
SRX5901562	100.0	100.0	100.0
SRX5901563	100.0	100.0	100.0
SRX5901564	100.0	100.0	100.0
SRX5901565	100.0	100.0	100.0
SRX5901566	100.0	100.0	100.0
SRX5901567	100.0	100.0	100.0
SRX5901568	100.0	100.0	100.0
SRX5901569	100.0	100.0	100.0
SRX5901570	100.0	100.0	100.0
SRX5901571	100.0	100.0	100.0
SRX5901572	100.0	100.0	100.0
SRX5901573	100.0	100.0	100.0
SRX5901574	100.0	100.0	100.0
SRX5901575	100.0	100.0	100.0
SRX5901576	100.0	100.0	100.0
SRX5901577	100.0	100.0	100.0
SRX5901578	100.0	100.0	100.0
SRX6060851	150.0	150.0	150.0
SRX6060852	150.0	150.0	150.0
SRX679279	50.0	50.0	50.0
SRX679280	50.0	50.0	50.0
SRX679281	50.0	50.0	50.0
SRX679282	50.0	50.0	50.0
SRX679283	50.0	50.0	50.0
SRX679284	50.0	50.0	50.0
SRX679285	50.0	50.0	50.0
SRX679286	50.0	50.0	50.0
SRX679287	50.0	50.0	50.0
SRX679288	50.0	50.0	50.0
SRX679289	50.0	50.0	50.0
SRX679290	50.0	50.0	50.0
SRX7031544	76.0	76.0	76.0
SRX7031545	76.0	76.0	76.0
SRX7031546	76.0	76.0	76.0
SRX7031547	76.0	76.0	76.0
SRX7031548	76.0	76.0	76.0
SRX7031549	76.0	76.0	76.0
SRX7031550	76.0	76.0	76.0
SRX7031551	76.0	76.0	76.0
SRX7031552	76.0	76.0	76.0
SRX7031553	76.0	76.0	76.0
SRX7031554	76.0	76.0	76.0
SRX7031555	76.0	76.0	76.0
SRX7031556	76.0	76.0	76.0
SRX7031557	76.0	76.0	76.0
SRX7031558	76.0	76.0	76.0
SRX7031559	76.0	76.0	76.0
SRX7031560	76.0	76.0	76.0
SRX7031561	76.0	76.0	76.0
SRX7031562	76.0	76.0	76.0
SRX7031563	76.0	76.0	76.0
SRX7031564	76.0	76.0	76.0
SRX7031565	76.0	76.0	76.0
SRX7031566	76.0	76.0	76.0
SRX7031567	76.0	76.0	76.0
SRX7031568	76.0	76.0	76.0
SRX7031569	76.0	76.0	76.0
SRX7031570	76.0	76.0	76.0
SRX7031571	76.0	76.0	76.0
SRX7031572	76.0	76.0	76.0
SRX7031573	76.0	76.0	76.0
SRX7031574	76.0	76.0	76.0
SRX7031575	76.0	76.0	76.0
SRX7031588	101.0	101.0	101.0
SRX7031589	101.0	101.0	101.0
SRX7031590	101.0	101.0	101.0
SRX7031591	101.0	101.0	101.0
SRX7031592	101.0	101.0	101.0
SRX7031593	101.0	101.0	101.0
SRX7031594	101.0	101.0	101.0
SRX7031595	101.0	101.0	101.0
SRX7031596	101.0	101.0	101.0
SRX7031597	101.0	101.0	101.0
SRX7031598	101.0	101.0	101.0
SRX7031605	101.0	101.0	101.0
SRX7031606	101.0	101.0	101.0
SRX7031607	101.0	101.0	101.0
SRX7031608	101.0	101.0	101.0
SRX7031609	101.0	101.0	101.0
SRX7031610	101.0	101.0	101.0
SRX7031611	101.0	101.0	101.0
SRX7031617	101.0	101.0	101.0
SRX7031618	101.0	101.0	101.0
SRX7031619	101.0	101.0	101.0
SRX7031620	101.0	101.0	101.0
SRX7031621	101.0	101.0	101.0
SRX7031622	101.0	101.0	101.0
SRX7031623	101.0	101.0	101.0
SRX7031624	101.0	101.0	101.0
SRX7031625	101.0	101.0	101.0
SRX7031626	101.0	101.0	101.0
SRX7031627	101.0	101.0	101.0
SRX7031628	101.0	101.0	101.0
SRX7031635	101.0	101.0	101.0
SRX7031636	101.0	101.0	101.0
SRX7031637	101.0	101.0	101.0
SRX7031638	101.0	101.0	101.0
SRX7031639	101.0	101.0	101.0
SRX7031646	101.0	101.0	101.0
SRX7031647	101.0	101.0	101.0
SRX7031648	101.0	101.0	101.0
SRX7031649	101.0	101.0	101.0
SRX7031650	101.0	101.0	101.0
SRX7031651	101.0	101.0	101.0
SRX7031652	101.0	101.0	101.0
SRX7031653	101.0	101.0	101.0
SRX7031654	101.0	101.0	101.0
SRX7031655	101.0	101.0	101.0
SRX7031656	101.0	101.0	101.0
SRX7031657	101.0	101.0	101.0
SRX7060134	35.0	76.0	75.4137
SRX7060135	35.0	76.0	75.42869
SRX7060136	35.0	76.0	75.43394
SRX7060137	35.0	76.0	75.43682
SRX7060138	35.0	76.0	75.43411
SRX7060139	35.0	76.0	75.4392
SRX7060140	35.0	76.0	75.42295
SRX7060141	35.0	76.0	75.4375
SRX7060142	35.0	76.0	75.43062
SRX7060143	35.0	76.0	75.43231
SRX7060144	35.0	151.0	139.8634
SRX7060145	35.0	151.0	138.5761
SRX7060146	35.0	76.0	75.43311
SRX7060147	35.0	151.0	123.2182
SRX7060148	35.0	151.0	124.1947
SRX7060149	35.0	151.0	139.709
SRX7060150	35.0	151.0	139.3138
SRX7060151	35.0	151.0	139.7302
SRX7060152	35.0	151.0	129.38
SRX7060153	35.0	151.0	137.6467
SRX7060154	35.0	151.0	140.231
SRX7060155	35.0	151.0	138.1027
SRX7060156	35.0	151.0	141.3662
SRX7060157	35.0	76.0	75.44298
SRX7060158	35.0	151.0	135.1821
SRX7060159	35.0	151.0	139.7818
SRX7060160	35.0	151.0	128.9434
SRX7060161	35.0	151.0	134.4838
SRX7060162	35.0	151.0	130.2482
SRX7060163	35.0	151.0	138.0733
SRX7060164	35.0	76.0	75.44462
SRX7060165	35.0	76.0	75.42905
SRX7060166	35.0	76.0	75.43399
SRX7060167	35.0	76.0	75.43237
SRX7060168	35.0	76.0	75.43701
SRX7060169	35.0	76.0	75.43341
SRX717816	50.0	50.0	50.0
SRX717817	50.0	50.0	50.0
SRX717818	50.0	50.0	50.0
SRX717819	50.0	50.0	50.0
SRX717820	50.0	50.0	50.0
SRX717821	50.0	50.0	50.0
SRX717822	50.0	50.0	50.0
SRX717823	50.0	50.0	50.0
SRX717824	50.0	50.0	50.0
SRX717825	50.0	50.0	50.0
SRX717826	50.0	50.0	50.0
SRX717827	99.0	99.0	99.0
SRX717828	99.0	99.0	99.0
SRX717829	99.0	99.0	99.0
SRX717830	99.0	99.0	99.0
SRX717831	99.0	99.0	99.0
SRX717832	99.0	99.0	99.0
SRX7397810	101.0	101.0	101.0
SRX7397811	101.0	101.0	101.0
SRX7397812	101.0	101.0	101.0
SRX7397813	101.0	101.0	101.0
SRX7397814	101.0	101.0	101.0
SRX7397815	101.0	101.0	101.0
SRX7509188	35.0	43.0	42.94427
SRX7509189	35.0	43.0	42.9061
SRX7509401	35.0	43.0	42.88885
SRX7509402	35.0	43.0	42.92007
SRX765899	51.0	51.0	51.0
SRX765900	51.0	51.0	51.0
SRX765901	51.0	51.0	51.0
SRX765902	51.0	51.0	51.0
SRX7740624	101.0	101.0	101.0
SRX7740625	101.0	101.0	101.0
SRX7740626	101.0	101.0	101.0
SRX7740627	101.0	101.0	101.0
SRX7740628	101.0	101.0	101.0
SRX7740629	101.0	101.0	101.0
SRX7740630	101.0	101.0	101.0
SRX7740631	101.0	101.0	101.0
SRX7740632	101.0	101.0	101.0
SRX7740633	101.0	101.0	101.0
SRX7740634	101.0	101.0	101.0
SRX7740635	101.0	101.0	101.0
SRX7740636	101.0	101.0	101.0
SRX7740637	101.0	101.0	101.0
SRX7740638	101.0	101.0	101.0
SRX7740639	101.0	101.0	101.0
SRX7740640	101.0	101.0	101.0
SRX7740641	101.0	101.0	101.0
SRX7740642	101.0	101.0	101.0
SRX7740643	101.0	101.0	101.0
SRX7740644	101.0	101.0	101.0
SRX7740645	101.0	101.0	101.0
SRX7740646	101.0	101.0	101.0
SRX7740647	101.0	101.0	101.0
SRX7740648	101.0	101.0	101.0
SRX7740649	101.0	101.0	101.0
SRX7740650	101.0	101.0	101.0
SRX7740651	101.0	101.0	101.0
SRX7740652	101.0	101.0	101.0
SRX7740653	101.0	101.0	101.0
SRX7740654	101.0	101.0	101.0
SRX7740655	101.0	101.0	101.0
SRX7740656	101.0	101.0	101.0
SRX7740657	101.0	101.0	101.0
SRX7740658	101.0	101.0	101.0
SRX7740659	101.0	101.0	101.0
SRX7740660	101.0	101.0	101.0
SRX7740661	101.0	101.0	101.0
SRX7740662	101.0	101.0	101.0
SRX7740663	101.0	101.0	101.0
SRX7740664	101.0	101.0	101.0
SRX7740665	101.0	101.0	101.0
SRX7740666	101.0	101.0	101.0
SRX7740667	101.0	101.0	101.0
SRX7740668	101.0	101.0	101.0
SRX7740669	101.0	101.0	101.0
SRX7740670	101.0	101.0	101.0
SRX7740671	101.0	101.0	101.0
SRX7740672	101.0	101.0	101.0
SRX7740673	101.0	101.0	101.0
SRX7806088	101.0	101.0	101.0
SRX7806089	101.0	101.0	101.0
SRX7806090	101.0	101.0	101.0
SRX7806091	101.0	101.0	101.0
SRX7806092	101.0	101.0	101.0
SRX7806093	101.0	101.0	101.0
SRX7806094	101.0	101.0	101.0
SRX7806095	101.0	101.0	101.0
SRX7806096	101.0	101.0	101.0
SRX7806097	101.0	101.0	101.0
SRX8363476	151.0	151.0	151.0
SRX8363477	151.0	151.0	151.0
SRX8363478	151.0	151.0	151.0
SRX8363479	151.0	151.0	151.0
SRX8363480	151.0	151.0	151.0
SRX8363481	151.0	151.0	151.0
SRX8363482	151.0	151.0	151.0
SRX8363483	151.0	151.0	151.0
SRX8363484	151.0	151.0	151.0
SRX8483757	150.0	150.0	150.0
SRX8483758	150.0	150.0	150.0
SRX8483760	150.0	150.0	150.0
SRX8483761	150.0	150.0	150.0
SRX8483762	150.0	150.0	150.0
SRX8483763	150.0	150.0	150.0
SRX8483764	150.0	150.0	150.0
SRX871512	100.0	100.0	100.0
SRX871513	100.0	100.0	100.0
SRX871514	100.0	100.0	100.0
SRX871515	100.0	100.0	100.0
SRX871516	100.0	100.0	100.0
SRX871517	100.0	100.0	100.0
SRX995594	100.0	100.0	100.0
SRX995599	100.0	100.0	100.0
ERX016341	42.0	42.0	42.0
ERX016348	36.0	36.0	36.0
ERX1403304	100.0	100.0	100.0
ERX1403321	100.0	100.0	100.0
ERX1403323	100.0	100.0	100.0
ERX1403326	100.0	100.0	100.0
ERX1403337	125.0	125.0	125.0
ERX2187504	50.0	50.0	50.0
ERX2187505	50.0	50.0	50.0
ERX2187506	50.0	50.0	50.0
ERX2187507	50.0	50.0	50.0
ERX2187508	50.0	50.0	50.0
ERX2187509	50.0	50.0	50.0
ERX2187510	50.0	50.0	50.0
ERX2187511	50.0	50.0	50.0
ERX2187512	50.0	50.0	50.0
ERX2187513	50.0	50.0	50.0
ERX2187514	50.0	50.0	50.0
ERX2187515	50.0	50.0	50.0
ERX2187516	50.0	50.0	50.0
ERX2187517	50.0	50.0	50.0
ERX2187518	50.0	50.0	50.0
ERX2187519	50.0	50.0	50.0
ERX2187520	50.0	50.0	50.0
ERX2187521	50.0	50.0	50.0
ERX2187522	50.0	50.0	50.0
ERX2187523	50.0	50.0	50.0
ERX2187524	50.0	50.0	50.0
ERX2187525	50.0	50.0	50.0
ERX2187526	50.0	50.0	50.0
ERX2187527	50.0	50.0	50.0
ERX2187528	50.0	50.0	50.0
ERX2187529	50.0	50.0	50.0
ERX2187530	50.0	50.0	50.0
ERX2187531	50.0	50.0	50.0
ERX2187532	50.0	50.0	50.0
ERX2187533	50.0	50.0	50.0
ERX2187534	50.0	50.0	50.0
ERX2187535	50.0	50.0	50.0
ERX2187536	50.0	50.0	50.0
ERX2187537	50.0	50.0	50.0
ERX2187538	50.0	50.0	50.0
ERX2187539	50.0	50.0	50.0
ERX2187540	50.0	50.0	50.0
ERX2187541	50.0	50.0	50.0
ERX2187542	50.0	50.0	50.0
ERX240850	83.0	83.0	83.0
ERX240853	83.0	83.0	83.0
ERX240859	51.0	51.0	51.0
ERX240862	51.0	51.0	51.0
ERX240864	51.0	51.0	51.0
ERX240871	76.0	76.0	76.0
ERX240872	51.0	51.0	51.0
ERX240875	51.0	51.0	51.0
ERX240884	51.0	51.0	51.0
ERX240885	51.0	51.0	51.0
ERX240900	51.0	51.0	51.0
ERX240902	51.0	51.0	51.0
ERX2608621	101.0	101.0	101.0
ERX2608622	101.0	101.0	101.0
ERX2608623	101.0	101.0	101.0
ERX2608624	101.0	101.0	101.0
ERX2608625	101.0	101.0	101.0
ERX2608626	101.0	101.0	101.0
ERX2608627	101.0	101.0	101.0
ERX2608628	101.0	101.0	101.0
ERX2608629	101.0	101.0	101.0
ERX2608630	101.0	101.0	101.0
ERX2608631	101.0	101.0	101.0
ERX2608632	101.0	101.0	101.0
ERX2608633	101.0	101.0	101.0
ERX2608634	101.0	101.0	101.0
ERX2608635	101.0	101.0	101.0
ERX2608636	101.0	101.0	101.0
ERX2608637	101.0	101.0	101.0
ERX2608638	101.0	101.0	101.0
ERX2608639	101.0	101.0	101.0
ERX2608640	101.0	101.0	101.0
ERX2608641	101.0	101.0	101.0
ERX2608642	101.0	101.0	101.0
ERX2608643	101.0	101.0	101.0
ERX2608644	101.0	101.0	101.0
ERX2608645	101.0	101.0	101.0
ERX2608646	101.0	101.0	101.0
ERX2608647	101.0	101.0	101.0
ERX2608648	101.0	101.0	101.0
ERX2608649	101.0	101.0	101.0
ERX2608650	101.0	101.0	101.0
ERX2608651	100.0	100.0	100.0
ERX2608652	101.0	101.0	101.0
ERX2608653	101.0	101.0	101.0
ERX2608654	101.0	101.0	101.0
ERX2608655	101.0	101.0	101.0
ERX2608656	101.0	101.0	101.0
ERX2608657	100.0	100.0	100.0
ERX2608658	100.0	100.0	100.0
ERX2608659	100.0	100.0	100.0
ERX2608660	101.0	101.0	101.0
ERX2608662	101.0	101.0	101.0
ERX2608663	101.0	101.0	101.0
ERX2608664	100.0	101.0	100.5229
ERX2608666	101.0	101.0	101.0
ERX2608667	101.0	101.0	101.0
ERX2608668	101.0	101.0	101.0
ERX2608670	101.0	101.0	101.0
ERX2608671	101.0	101.0	101.0
ERX2608672	100.0	101.0	100.5541
ERX2608674	101.0	101.0	101.0
ERX2608675	100.0	100.0	100.0
ERX2608676	101.0	101.0	101.0
ERX2608677	101.0	101.0	101.0
ERX2608678	101.0	101.0	101.0
ERX2608679	101.0	101.0	101.0
ERX2608680	101.0	101.0	101.0
ERX2608681	101.0	101.0	101.0
ERX2608682	101.0	101.0	101.0
ERX2608683	101.0	101.0	101.0
ERX2608684	101.0	101.0	101.0
ERX2608685	101.0	101.0	101.0
ERX2608686	101.0	101.0	101.0
ERX2608687	101.0	101.0	101.0
ERX2608688	101.0	101.0	101.0
ERX2608690	101.0	101.0	101.0
ERX2608692	101.0	101.0	101.0
ERX2608694	101.0	101.0	101.0
ERX2608695	100.0	100.0	100.0
ERX2608697	101.0	101.0	101.0
ERX2608698	100.0	100.0	100.0
ERX2608699	101.0	101.0	101.0
ERX2608700	101.0	101.0	101.0
ERX2608701	101.0	101.0	101.0
ERX2608702	101.0	101.0	101.0
ERX2608703	101.0	101.0	101.0
ERX2608704	101.0	101.0	101.0
ERX2608705	101.0	101.0	101.0
ERX2608706	101.0	101.0	101.0
ERX2608707	101.0	101.0	101.0
ERX2608708	101.0	101.0	101.0
ERX2608709	101.0	101.0	101.0
ERX2608710	101.0	101.0	101.0
ERX2608711	101.0	101.0	101.0
ERX2608712	101.0	101.0	101.0
ERX2608713	101.0	101.0	101.0
ERX2608714	101.0	101.0	101.0
ERX2608715	101.0	101.0	101.0
ERX2608717	101.0	101.0	101.0
ERX2608719	101.0	101.0	101.0
ERX2608720	101.0	101.0	101.0
ERX2608721	101.0	101.0	101.0
