libraryId	reads	min_read_size	max_read_size	number_aligned	number_unique_aligned	prop_aligned	prop_unique_aligned	number_targets	start_time	kallisto_version
ERX1226413	1641294	125	125	1389247	620814	84.6	37.8	339952	Thu Jul 10 17:36:47 2025	0.51.0
ERX1226414	2460614	125	125	2043008	943706	83	38.4	339952	Thu Jul 10 17:38:29 2025	0.51.0
ERX1226415	2578671	125	125	2254330	932669	87.4	36.2	339952	Thu Jul 10 17:40:32 2025	0.51.0
ERX1226416	1548944	125	125	1326952	553628	85.7	35.7	339952	Thu Jul 10 17:42:34 2025	0.51.0
ERX1226417	3322320	125	125	2646637	1040914	79.7	31.3	339952	Thu Jul 10 17:44:15 2025	0.51.0
ERX1226418	1512384	125	125	965001	477731	63.8	31.6	339952	Thu Jul 10 17:46:52 2025	0.51.0
ERX1226419	3560648	125	125	2715311	1079428	76.3	30.3	339952	Thu Jul 10 17:48:23 2025	0.51.0
ERX1226420	1915445	125	125	1274729	501979	66.6	26.2	339952	Thu Jul 10 17:51:06 2025	0.51.0
ERX1226421	2767543	125	125	1859698	733915	67.2	26.5	339952	Thu Jul 10 17:53:13 2025	0.51.0
ERX1226422	2695740	125	125	1899650	761742	70.5	28.3	339952	Thu Jul 10 17:55:42 2025	0.51.0
ERX1226423	1812704	125	125	1020168	423335	56.3	23.4	339952	Thu Jul 10 17:58:15 2025	0.51.0
ERX1226424	1431644	125	125	794795	345980	55.5	24.2	339952	Thu Jul 10 18:00:16 2025	0.51.0
ERX1226425	1790564	125	125	1279961	587361	71.5	32.8	339952	Thu Jul 10 18:02:15 2025	0.51.0
ERX1226426	3857496	125	125	2993819	1164343	77.6	30.2	339952	Thu Jul 10 18:04:05 2025	0.51.0
ERX1226427	2450110	125	125	1887645	836731	77	34.2	339952	Thu Jul 10 18:06:45 2025	0.51.0
ERX1226428	2544957	125	125	1980650	807671	77.8	31.7	339952	Thu Jul 10 18:08:53 2025	0.51.0
ERX1226429	2006391	125	125	1389949	476939	69.3	23.8	339952	Thu Jul 10 18:11:04 2025	0.51.0
ERX1226430	2012967	125	125	1563178	694481	77.7	34.5	339952	Thu Jul 10 16:23:41 2025	0.51.0
ERX1226431	4746015	125	125	3682581	1510196	77.6	31.8	339952	Thu Jul 10 16:25:34 2025	0.51.0
ERX1226432	2421242	125	125	1587031	686279	65.5	28.3	339952	Thu Jul 10 16:29:09 2025	0.51.0
ERX1226433	5185965	125	125	4252328	1786669	82	34.5	339952	Thu Jul 10 16:31:39 2025	0.51.0
ERX1226434	2746073	125	125	2261012	829183	82.3	30.2	339952	Thu Jul 10 16:34:51 2025	0.51.0
ERX1226435	2577695	125	125	1933898	812972	75	31.5	339952	Thu Jul 10 16:37:16 2025	0.51.0
ERX1226436	780213	125	125	497047	277461	63.7	35.6	339952	Thu Jul 10 16:39:22 2025	0.51.0
ERX1226437	2745357	125	125	1856358	921549	67.6	33.6	339952	Thu Jul 10 16:40:33 2025	0.51.0
ERX1226438	3511051	125	125	2437152	1154131	69.4	32.9	339952	Thu Jul 10 16:43:03 2025	0.51.0
ERX1226439	2360684	125	125	1689610	729210	71.6	30.9	339952	Thu Jul 10 16:45:45 2025	0.51.0
ERX1226440	3383354	125	125	2546963	1060996	75.3	31.4	339952	Thu Jul 10 16:47:50 2025	0.51.0
ERX1226441	3330463	125	125	2548152	985584	76.5	29.6	339952	Thu Jul 10 16:50:26 2025	0.51.0
ERX1226442	3206338	125	125	2591922	957174	80.8	29.9	339952	Thu Jul 10 16:53:03 2025	0.51.0
ERX1226443	2044902	125	125	1636490	624320	80	30.5	339952	Thu Jul 10 16:55:23 2025	0.51.0
ERX1226444	1145885	125	125	797752	377648	69.6	33	339952	Thu Jul 10 16:57:21 2025	0.51.0
ERX1226445	1548714	125	125	1212737	443073	78.3	28.6	339952	Thu Jul 10 16:58:59 2025	0.51.0
ERX1226446	2468872	125	125	1822634	798020	73.8	32.3	339952	Thu Jul 10 17:00:48 2025	0.51.0
ERX1226447	1224373	125	125	785968	350527	64.2	28.6	339952	Thu Jul 10 17:03:06 2025	0.51.0
ERX1226448	2895190	125	125	2003405	933819	69.2	32.3	339952	Thu Jul 10 17:04:55 2025	0.51.0
ERX1226449	2403300	125	125	1488955	729471	62	30.4	339952	Thu Jul 10 17:07:39 2025	0.51.0
ERX1226450	3154628	125	125	2484484	979575	78.8	31.1	339952	Thu Jul 10 17:09:36 2025	0.51.0
ERX1226451	1816297	125	125	1386716	695148	76.3	38.3	339952	Thu Jul 10 17:12:16 2025	0.51.0
ERX1226452	1709592	125	125	1284151	505179	75.1	29.5	339952	Thu Jul 10 17:13:57 2025	0.51.0
ERX1226453	2489179	125	125	1905693	795467	76.6	32	339952	Thu Jul 10 17:15:51 2025	0.51.0
ERX1226454	2515014	125	125	1719207	782898	68.4	31.1	339952	Thu Jul 10 17:18:12 2025	0.51.0
ERX1226455	2926322	125	125	2111556	1097150	72.2	37.5	339952	Thu Jul 10 17:20:51 2025	0.51.0
ERX1226456	3478782	125	125	2475388	1285348	71.2	36.9	339952	Thu Jul 10 17:23:18 2025	0.51.0
ERX1226457	2963908	125	125	2466419	975916	83.2	32.9	339952	Thu Jul 10 17:26:07 2025	0.51.0
ERX1226458	2488091	125	125	1973407	830220	79.3	33.4	339952	Thu Jul 10 17:28:25 2025	0.51.0
ERX1226459	2141805	125	125	1644960	725904	76.8	33.9	339952	Thu Jul 10 17:30:38 2025	0.51.0
ERX1226460	1855077	125	125	1420267	682100	76.6	36.8	339952	Thu Jul 10 17:32:48 2025	0.51.0
ERX1226461	1795196	125	125	1376208	653334	76.7	36.4	339952	Thu Jul 10 17:34:39 2025	0.51.0
ERX1226462	4083446	125	125	3317869	1391767	81.3	34.1	339952	Thu Jul 10 17:36:30 2025	0.51.0
ERX1226463	2241474	125	125	1752374	790362	78.2	35.3	339952	Thu Jul 10 17:39:12 2025	0.51.0
ERX1226464	2305043	125	125	1674178	747146	72.6	32.4	339952	Thu Jul 10 17:41:18 2025	0.51.0
ERX1226465	2084929	125	125	1596382	655895	76.6	31.5	339952	Thu Jul 10 17:43:36 2025	0.51.0
ERX1226466	2407073	125	125	1560930	728750	64.8	30.3	339952	Thu Jul 10 17:45:33 2025	0.51.0
ERX1226467	2039815	125	125	1505525	553628	73.8	27.1	339952	Thu Jul 10 17:48:09 2025	0.51.0
ERX1226468	2003659	125	125	1481820	665058	74	33.2	339952	Thu Jul 10 17:50:25 2025	0.51.0
ERX1226469	2857974	125	125	2153972	939407	75.4	32.9	339952	Thu Jul 10 17:52:24 2025	0.51.0
ERX1226470	3229911	125	125	2285215	1164693	70.8	36.1	339952	Thu Jul 10 17:54:57 2025	0.51.0
ERX1226471	2799003	125	125	1999013	932509	71.4	33.3	339952	Thu Jul 10 17:57:49 2025	0.51.0
ERX1226472	2369949	125	125	1692758	800507	71.4	33.8	339952	Thu Jul 10 18:00:33 2025	0.51.0
ERX1226473	4032135	125	125	3175867	1351512	78.8	33.5	339952	Thu Jul 10 18:03:03 2025	0.51.0
ERX1226474	1921351	125	125	1434999	651166	74.7	33.9	339952	Thu Jul 10 18:06:13 2025	0.51.0
ERX1226475	2194809	125	125	1822442	778816	83	35.5	339952	Thu Jul 10 18:08:20 2025	0.51.0
ERX1226476	3055182	125	125	2426131	1055831	79.4	34.6	339952	Thu Jul 10 18:10:21 2025	0.51.0
ERX1226477	2826931	125	125	2061034	931179	72.9	32.9	339952	Thu Jul 10 18:12:54 2025	0.51.0
ERX1226478	3257201	125	125	2619872	1021990	80.4	31.4	339952	Thu Jul 10 18:15:34 2025	0.51.0
ERX1226479	4263632	125	125	3303764	1473120	77.5	34.6	339952	Thu Jul 10 18:18:12 2025	0.51.0
ERX1226480	3125525	125	125	2508486	1078737	80.3	34.5	339952	Thu Jul 10 18:21:26 2025	0.51.0
ERX1226481	6712729	125	125	5451297	2053782	81.2	30.6	339952	Thu Jul 10 18:23:54 2025	0.51.0
ERX1226482	3329198	125	125	2620317	1087968	78.7	32.7	339952	Thu Jul 10 16:23:41 2025	0.51.0
ERX1226483	3226293	125	125	2635250	1095800	81.7	34	339952	Thu Jul 10 16:26:09 2025	0.51.0
ERX1226484	2534854	125	125	1993336	796350	78.6	31.4	339952	Thu Jul 10 16:28:31 2025	0.51.0
ERX1226485	2301819	125	125	1721781	836152	74.8	36.3	339952	Thu Jul 10 16:30:42 2025	0.51.0
ERX1226486	2432905	125	125	1859473	840365	76.4	34.5	339952	Thu Jul 10 16:32:48 2025	0.51.0
ERX1226487	3167048	125	125	2338423	1085902	73.8	34.3	339952	Thu Jul 10 16:35:00 2025	0.51.0
ERX1226488	2834377	125	125	2268504	867970	80	30.6	339952	Thu Jul 10 16:37:22 2025	0.51.0
ERX1226489	3655676	125	125	2668786	1205163	73	33	339952	Thu Jul 10 16:39:42 2025	0.51.0
ERX1226490	3231676	125	125	2535738	1010381	78.5	31.3	339952	Thu Jul 10 16:42:34 2025	0.51.0
ERX1226491	2065536	125	125	1426866	676611	69.1	32.8	339952	Thu Jul 10 16:45:04 2025	0.51.0
ERX1226492	3508785	125	125	2802133	1234008	79.9	35.2	339952	Thu Jul 10 16:47:07 2025	0.51.0
ERX1226493	2900823	125	125	1927101	1099908	66.4	37.9	339952	Thu Jul 10 16:49:31 2025	0.51.0
ERX1226494	2850182	125	125	2239433	955799	78.6	33.5	339952	Thu Jul 10 16:52:13 2025	0.51.0
ERX1226495	3406930	125	125	2523486	1208741	74.1	35.5	339952	Thu Jul 10 16:54:28 2025	0.51.0
ERX1226496	2707275	125	125	1976517	820153	73	30.3	339952	Thu Jul 10 16:57:06 2025	0.51.0
ERX1226497	4389041	125	125	3545751	1533730	80.8	34.9	339952	Thu Jul 10 16:59:40 2025	0.51.0
ERX1226498	6806324	125	125	5376560	2132091	79	31.3	339952	Thu Jul 10 17:02:44 2025	0.51.0
ERX1226499	3316153	125	125	2609530	1132088	78.7	34.1	339952	Thu Jul 10 17:07:16 2025	0.51.0
ERX1226500	2889594	125	125	2156186	1032750	74.6	35.7	339952	Thu Jul 10 17:09:55 2025	0.51.0
ERX1226501	3212341	125	125	2476776	1049491	77.1	32.7	339952	Thu Jul 10 17:12:11 2025	0.51.0
ERX1226502	4968082	125	125	3857397	1784919	77.6	35.9	339952	Thu Jul 10 17:15:02 2025	0.51.0
ERX1226503	2766277	125	125	2051068	861272	74.1	31.1	339952	Thu Jul 10 17:18:31 2025	0.51.0
ERX1226504	4913614	125	125	3871036	1586976	78.8	32.3	339952	Thu Jul 10 17:21:04 2025	0.51.0
ERX1226505	2828375	125	125	2222601	977727	78.6	34.6	339952	Thu Jul 10 17:24:29 2025	0.51.0
ERX1226506	3401616	125	125	2632583	1255018	77.4	36.9	339952	Thu Jul 10 17:26:50 2025	0.51.0
ERX1226507	2277804	125	125	1628075	901597	71.5	39.6	339952	Thu Jul 10 17:29:36 2025	0.51.0
ERX1226508	3735635	125	125	2944593	1276970	78.8	34.2	339952	Thu Jul 10 17:31:43 2025	0.51.0
ERX1226509	3881130	125	125	2714336	1152933	69.9	29.7	339952	Thu Jul 10 17:34:40 2025	0.51.0
ERX1226510	3735312	125	125	2996723	1337620	80.2	35.8	339952	Thu Jul 10 17:37:54 2025	0.51.0
ERX1226511	1023506	125	125	589859	261761	57.6	25.6	339952	Thu Jul 10 17:40:29 2025	0.51.0
ERX1226512	1665396	125	125	1139055	384914	68.4	23.1	339952	Thu Jul 10 17:42:00 2025	0.51.0
ERX1226513	898459	125	125	451086	241760	50.2	26.9	339952	Thu Jul 10 17:43:57 2025	0.51.0
ERX1226514	2470220	125	125	1867145	903486	75.6	36.6	339952	Thu Jul 10 17:45:33 2025	0.51.0
ERX1226515	3403132	125	125	2879147	1094430	84.6	32.2	339952	Thu Jul 10 17:47:45 2025	0.51.0
ERX1226516	1848843	125	125	1507020	576170	81.5	31.2	339952	Thu Jul 10 17:50:12 2025	0.51.0
ERX1226517	2271840	125	125	1848088	752403	81.3	33.1	339952	Thu Jul 10 17:52:07 2025	0.51.0
ERX1226518	4324657	125	125	3631186	1383557	84	32	339952	Thu Jul 10 17:54:09 2025	0.51.0
ERX1226519	3432219	125	125	2951937	1157918	86	33.7	339952	Thu Jul 10 17:57:04 2025	0.51.0
ERX1226520	2737765	125	125	2262925	948941	82.7	34.7	339952	Thu Jul 10 17:59:36 2025	0.51.0
ERX1226521	3145403	125	125	2577821	993504	82	31.6	339952	Thu Jul 10 18:01:53 2025	0.51.0
ERX1226522	3203841	125	125	2484207	1018422	77.5	31.8	339952	Thu Jul 10 18:04:21 2025	0.51.0
ERX1226523	2548055	125	125	2130752	846040	83.6	33.2	339952	Thu Jul 10 18:07:08 2025	0.51.0
ERX1226524	4462518	125	125	3558559	1661979	79.7	37.2	339952	Thu Jul 10 18:09:21 2025	0.51.0
ERX1226525	4392686	125	125	3331289	1544485	75.8	35.2	339952	Thu Jul 10 18:12:35 2025	0.51.0
ERX1226526	4083236	125	125	3413025	1504120	83.6	36.8	339952	Thu Jul 10 18:16:01 2025	0.51.0
ERX1226527	3610891	125	125	2983591	1290200	82.6	35.7	339952	Thu Jul 10 18:18:49 2025	0.51.0
ERX1226528	3319211	125	125	2688079	1101976	81	33.2	339952	Thu Jul 10 18:21:23 2025	0.51.0
ERX1226529	4464005	125	125	3678145	1568289	82.4	35.1	339952	Thu Jul 10 18:24:02 2025	0.51.0
ERX1226530	2174466	125	125	1823536	668581	83.9	30.7	339952	Thu Jul 10 18:26:55 2025	0.51.0
ERX1226531	4756657	125	125	3787164	1279337	79.6	26.9	339952	Thu Jul 10 18:28:47 2025	0.51.0
ERX1226532	3812429	125	125	3146192	1447151	82.5	38	339952	Thu Jul 10 18:31:59 2025	0.51.0
ERX1226533	3594879	125	125	2699355	1295261	75.1	36	339952	Thu Jul 10 18:34:24 2025	0.51.0
ERX1226534	3383693	125	125	2755660	1257459	81.4	37.2	339952	Wed Jul 16 11:40:54 2025	0.51.0
ERX1226535	3048926	125	125	2342008	1213696	76.8	39.8	339952	Thu Jul 10 16:26:34 2025	0.51.0
ERX1226536	1881999	125	125	1579895	667862	83.9	35.5	339952	Thu Jul 10 16:29:07 2025	0.51.0
ERX1226537	1976055	125	125	1502695	665321	76	33.7	339952	Thu Jul 10 16:31:09 2025	0.51.0
ERX1226538	3551208	125	125	2759267	1250841	77.7	35.2	339952	Thu Jul 10 16:33:29 2025	0.51.0
ERX1226539	2685389	125	125	2094282	913092	78	34	339952	Thu Jul 10 16:36:32 2025	0.51.0
ERX1226540	3017570	125	125	2241409	1315855	74.3	43.6	339952	Thu Jul 10 16:39:13 2025	0.51.0
ERX1226541	3750489	125	125	2985136	1354043	79.6	36.1	339952	Thu Jul 10 16:41:59 2025	0.51.0
ERX1226542	4969921	125	125	4151606	2149486	83.5	43.2	339952	Thu Jul 10 16:45:13 2025	0.51.0
ERX1226543	3416484	125	125	2827481	1268456	82.8	37.1	339952	Thu Jul 10 16:48:32 2025	0.51.0
ERX1226544	2404208	125	125	1996375	799296	83	33.2	339952	Thu Jul 10 16:51:01 2025	0.51.0
ERX1226545	2497630	125	125	2076437	954694	83.1	38.2	339952	Thu Jul 10 16:53:24 2025	0.51.0
ERX1226546	3679016	125	125	2806792	1292831	76.3	35.1	339952	Thu Jul 10 16:55:46 2025	0.51.0
ERX1226547	3596507	125	125	2912638	1233338	81	34.3	339952	Thu Jul 10 16:59:05 2025	0.51.0
ERX1226548	2704150	125	125	1992665	1023327	73.7	37.8	339952	Thu Jul 10 17:02:10 2025	0.51.0
ERX1226549	1375428	125	125	1122512	499436	81.6	36.3	339952	Thu Jul 10 17:04:51 2025	0.51.0
ERX1226550	2316815	125	125	1840194	677098	79.4	29.2	339952	Thu Jul 10 17:06:34 2025	0.51.0
ERX1226551	3103728	125	125	2426540	1063347	78.2	34.3	339952	Thu Jul 10 17:08:57 2025	0.51.0
ERX1226552	3611014	125	125	2997394	1260374	83	34.9	339952	Thu Jul 10 17:11:53 2025	0.51.0
ERX1226553	5607144	125	125	4815069	2085393	85.9	37.2	339952	Thu Jul 10 17:14:44 2025	0.51.0
ERX1226554	5644321	125	125	4721595	2001428	83.7	35.5	339952	Thu Jul 10 17:18:07 2025	0.51.0
ERX1226555	4062926	125	125	3346047	1483576	82.4	36.5	339952	Thu Jul 10 17:21:58 2025	0.51.0
ERX1226556	3575637	125	125	3047236	1313733	85.2	36.7	339952	Thu Jul 10 17:25:04 2025	0.51.0
ERX1226557	1295042	125	125	961701	448488	74.3	34.6	339952	Thu Jul 10 17:27:56 2025	0.51.0
ERX1226558	2375767	125	125	1765925	818372	74.3	34.4	339952	Thu Jul 10 17:29:38 2025	0.51.0
ERX1226559	3041765	125	125	2506127	1078431	82.4	35.5	339952	Thu Jul 10 17:32:08 2025	0.51.0
ERX1226560	2708573	125	125	2259975	934531	83.4	34.5	339952	Thu Jul 10 17:34:52 2025	0.51.0
ERX1226561	4194184	125	125	3454124	1501984	82.4	35.8	339952	Thu Jul 10 17:37:27 2025	0.51.0
ERX1226562	4234665	125	125	3548745	1539579	83.8	36.4	339952	Thu Jul 10 17:40:44 2025	0.51.0
ERX1226563	2456035	125	125	1970082	866653	80.2	35.3	339952	Thu Jul 10 17:43:46 2025	0.51.0
ERX1226564	2704988	125	125	2126082	918567	78.6	34	339952	Thu Jul 10 17:45:54 2025	0.51.0
ERX1226565	3928416	125	125	3353070	1428332	85.4	36.4	339952	Thu Jul 10 17:48:06 2025	0.51.0
ERX1226566	2987316	125	125	2331202	977315	78	32.7	339952	Thu Jul 10 17:50:44 2025	0.51.0
ERX1226567	2373110	125	125	1820414	817580	76.7	34.5	339952	Thu Jul 10 17:53:02 2025	0.51.0
ERX1226568	2688824	125	125	1939934	1041081	72.1	38.7	339952	Thu Jul 10 17:55:10 2025	0.51.0
ERX1226569	3607650	125	125	2722077	1359621	75.5	37.7	339952	Thu Jul 10 17:57:28 2025	0.51.0
ERX1226570	3324884	125	125	2785452	1151798	83.8	34.6	339952	Thu Jul 10 18:00:12 2025	0.51.0
ERX1226571	3042167	125	125	2448995	995100	80.5	32.7	339952	Thu Jul 10 18:02:31 2025	0.51.0
ERX1226572	2863725	125	125	2318040	993573	80.9	34.7	339952	Thu Jul 10 18:05:00 2025	0.51.0
ERX1226573	2852347	125	125	2253528	936379	79	32.8	339952	Thu Jul 10 18:07:24 2025	0.51.0
ERX1226574	1945949	125	125	1586146	721041	81.5	37.1	339952	Thu Jul 10 18:09:49 2025	0.51.0
ERX1226575	3254788	125	125	2609605	1183072	80.2	36.3	339952	Thu Jul 10 18:11:38 2025	0.51.0
ERX1226576	5156633	125	125	4110689	1923352	79.7	37.3	339952	Thu Jul 10 18:14:08 2025	0.51.0
ERX1226577	4171303	125	125	3229924	1440117	77.4	34.5	339952	Thu Jul 10 18:17:23 2025	0.51.0
ERX1226578	2625900	125	125	2101254	942462	80	35.9	339952	Thu Jul 10 18:20:25 2025	0.51.0
ERX1226579	3118336	125	125	2484802	1132105	79.7	36.3	339952	Thu Jul 10 18:22:38 2025	0.51.0
ERX1226580	4204750	125	125	3574821	1477629	85	35.1	339952	Thu Jul 10 18:25:00 2025	0.51.0
ERX1226581	2943982	125	125	2225093	1017938	75.6	34.6	339952	Thu Jul 10 18:27:39 2025	0.51.0
ERX1226582	4202149	125	125	3416064	1540551	81.3	36.7	339952	Thu Jul 10 18:29:53 2025	0.51.0
ERX1226583	3416314	125	125	2860388	1222647	83.7	35.8	339952	Thu Jul 10 18:32:47 2025	0.51.0
ERX1226584	3606106	125	125	2891627	1333624	80.2	37	339952	Thu Jul 10 18:35:12 2025	0.51.0
ERX1226585	3288853	125	125	2562772	1135017	77.9	34.5	339952	Thu Jul 10 18:37:51 2025	0.51.0
ERX1226586	2611160	125	125	1999278	821112	76.6	31.4	339952	Thu Jul 10 16:23:43 2025	0.51.0
ERX1226587	2569834	125	125	2069631	909462	80.5	35.4	339952	Thu Jul 10 16:26:26 2025	0.51.0
ERX1226588	3301586	125	125	2420264	1117509	73.3	33.8	339952	Thu Jul 10 16:29:00 2025	0.51.0
ERX1226589	3151068	125	125	2575019	1126344	81.7	35.7	339952	Thu Jul 10 16:32:10 2025	0.51.0
ERX1226590	2827781	125	125	2336943	1007528	82.6	35.6	339952	Thu Jul 10 16:35:06 2025	0.51.0
ERX1226591	1912579	125	125	1501985	703416	78.5	36.8	339952	Thu Jul 10 16:37:40 2025	0.51.0
ERX1226592	3582442	125	125	2800413	1288379	78.2	36	339952	Thu Jul 10 16:39:49 2025	0.51.0
ERX1226593	4319509	125	125	3597335	1680567	83.3	38.9	339952	Thu Jul 10 16:43:09 2025	0.51.0
ERX1226594	3238518	125	125	1444991	635195	44.6	19.6	339952	Thu Jul 10 16:46:13 2025	0.51.0
ERX1226595	3621774	125	125	2033592	833452	56.1	23	339952	Thu Jul 10 16:50:06 2025	0.51.0
ERX1226596	3581718	125	125	1593411	612679	44.5	17.1	339952	Thu Jul 10 16:53:40 2025	0.51.0
ERX1226597	3187600	125	125	1523899	694857	47.8	21.8	339952	Thu Jul 10 16:57:22 2025	0.51.0
ERX1226598	3554118	125	125	1955048	877316	55	24.7	339952	Thu Jul 10 17:00:59 2025	0.51.0
ERX1226599	3255106	125	125	1827344	785321	56.1	24.1	339952	Thu Jul 10 17:04:16 2025	0.51.0
ERX1226600	3370367	125	125	1719969	757351	51	22.5	339952	Thu Jul 10 17:07:48 2025	0.51.0
ERX1226601	3176084	125	125	1567380	757735	49.3	23.9	339952	Thu Jul 10 17:11:19 2025	0.51.0
ERX1226602	2501544	125	125	1545127	656026	61.8	26.2	339952	Thu Jul 10 17:14:53 2025	0.51.0
ERX1226603	2723242	125	125	1559487	666486	57.3	24.5	339952	Thu Jul 10 17:17:28 2025	0.51.0
ERX1226604	4839638	125	125	2620866	1097300	54.2	22.7	339952	Thu Jul 10 17:20:38 2025	0.51.0
ERX1226605	3455436	125	125	1914628	911983	55.4	26.4	339952	Thu Jul 10 17:25:32 2025	0.51.0
ERX1226606	1119385	125	125	675835	323096	60.4	28.9	339952	Thu Jul 10 17:29:17 2025	0.51.0
ERX1226607	3502611	125	125	1835438	783473	52.4	22.4	339952	Thu Jul 10 17:31:15 2025	0.51.0
ERX1226608	2951442	125	125	1462207	676974	49.5	22.9	339952	Thu Jul 10 17:35:00 2025	0.51.0
ERX1226609	3632976	125	125	1910318	874112	52.6	24.1	339952	Thu Jul 10 17:38:33 2025	0.51.0
ERX1226610	3197161	125	125	1757259	783453	55	24.5	339952	Thu Jul 10 17:42:35 2025	0.51.0
ERX1226611	2900507	125	125	1602370	707537	55.2	24.4	339952	Thu Jul 10 17:45:44 2025	0.51.0
ERX1226612	2639770	125	125	1132823	532813	42.9	20.2	339952	Thu Jul 10 17:48:42 2025	0.51.0
ERX1226613	2695935	125	125	1464991	644724	54.3	23.9	339952	Thu Jul 10 17:51:09 2025	0.51.0
ERX1226614	2279446	125	125	1280484	555829	56.2	24.4	339952	Thu Jul 10 17:53:49 2025	0.51.0
ERX1226615	3141365	125	125	1574456	743609	50.1	23.7	339952	Thu Jul 10 17:56:10 2025	0.51.0
ERX1226616	3437374	125	125	1706243	792053	49.6	23	339952	Thu Jul 10 17:59:35 2025	0.51.0
ERX1226617	3263436	125	125	1639700	749454	50.2	23	339952	Thu Jul 10 18:03:01 2025	0.51.0
ERX1226618	3090426	125	125	1534794	711142	49.7	23	339952	Thu Jul 10 18:06:20 2025	0.51.0
ERX1226619	2153597	125	125	1015608	485281	47.2	22.5	339952	Thu Jul 10 18:09:21 2025	0.51.0
ERX1226620	2324917	125	125	940868	453705	40.5	19.5	339952	Thu Jul 10 18:11:38 2025	0.51.0
ERX1226621	3589411	125	125	1552357	809145	43.2	22.5	339952	Thu Jul 10 18:14:32 2025	0.51.0
ERX1226622	3069140	125	125	1783707	858361	58.1	28	339952	Thu Jul 10 18:18:25 2025	0.51.0
ERX1226623	2633630	125	125	1395884	642617	53	24.4	339952	Thu Jul 10 18:21:09 2025	0.51.0
ERX1226624	2937718	125	125	1478111	663776	50.3	22.6	339952	Thu Jul 10 18:23:39 2025	0.51.0
ERX1226625	5367037	125	125	2718133	1252029	50.6	23.3	339952	Thu Jul 10 18:26:32 2025	0.51.0
ERX1226626	2586086	125	125	1322317	579733	51.1	22.4	339952	Thu Jul 10 18:31:09 2025	0.51.0
ERX1226627	1130786	125	125	515573	210451	45.6	18.6	339952	Thu Jul 10 18:33:40 2025	0.51.0
ERX1226628	3456085	125	125	1913678	887544	55.4	25.7	339952	Thu Jul 10 18:35:19 2025	0.51.0
ERX1226629	3204094	125	125	1469319	695095	45.9	21.7	339952	Thu Jul 10 18:38:27 2025	0.51.0
ERX1226630	3453359	125	125	1845486	711576	53.4	20.6	339952	Thu Jul 10 18:41:29 2025	0.51.0
ERX1226631	3117181	125	125	1650087	712087	52.9	22.8	339952	Thu Jul 10 18:44:18 2025	0.51.0
ERX1226632	4160369	125	125	2073032	980414	49.8	23.6	339952	Thu Jul 10 18:47:01 2025	0.51.0
ERX1226633	3986723	125	125	2398629	1019701	60.2	25.6	339952	Thu Jul 10 18:50:34 2025	0.51.0
ERX1226634	3401258	125	125	1586724	685533	46.7	20.2	339952	Thu Jul 10 18:53:45 2025	0.51.0
ERX1226635	3623664	125	125	1965421	901742	54.2	24.9	339952	Thu Jul 10 18:56:55 2025	0.51.0
ERX1226636	3250714	125	125	1731270	770147	53.3	23.7	339952	Thu Jul 10 18:59:40 2025	0.51.0
ERX1226637	4809353	125	125	2461233	1154920	51.2	24	339952	Thu Jul 10 19:02:46 2025	0.51.0
ERX1226638	3768412	125	125	2067143	880562	54.9	23.4	339952	Thu Jul 10 16:23:43 2025	0.51.0
ERX1226639	3423585	125	125	1814664	747290	53	21.8	339952	Thu Jul 10 16:27:10 2025	0.51.0
ERX1226640	3209769	125	125	1406306	650262	43.8	20.3	339952	Thu Jul 10 16:30:34 2025	0.51.0
ERX1226641	2805725	125	125	1291634	595153	46	21.2	339952	Thu Jul 10 16:33:52 2025	0.51.0
ERX1226642	3484770	125	125	1537550	774049	44.1	22.2	339952	Thu Jul 10 16:36:40 2025	0.51.0
