sample_accession	experiment_id	library_id	run_accession	read_count	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	submitted_ftp
SAMN16742343	SRP292191	SRX9479897	SRR13033978	2942662	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/078/SRR13033978/SRR13033978_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/078/SRR13033978/SRR13033978_2.fastq.gz	NA
SAMN16743996	SRP292191	SRX9479966	SRR13032196	1174849	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/096/SRR13032196/SRR13032196_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/096/SRR13032196/SRR13032196_2.fastq.gz	NA
SAMN16743993	SRP292191	SRX9479969	SRR13032199	3107027	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/099/SRR13032199/SRR13032199_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/099/SRR13032199/SRR13032199_2.fastq.gz	NA
SAMN16743987	SRP292191	SRX9479975	SRR13032205	1775040	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR13032205/SRR13032205_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR13032205/SRR13032205_2.fastq.gz	NA
SAMN16743986	SRP292191	SRX9479976	SRR13032206	1655484	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR13032206/SRR13032206_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR13032206/SRR13032206_2.fastq.gz	NA
SAMN16740724	SRP292191	SRX9480350	SRR13030148	1141868	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/048/SRR13030148/SRR13030148_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/048/SRR13030148/SRR13030148_2.fastq.gz	NA
SAMN16744603	SRP292191	SRX9480473	SRR13027191	1919729	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/091/SRR13027191/SRR13027191_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/091/SRR13027191/SRR13027191_2.fastq.gz	NA
SAMN16743866	SRP292191	SRX9480523	SRR13032857	3069140	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/057/SRR13032857/SRR13032857_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/057/SRR13032857/SRR13032857_2.fastq.gz	NA
SAMN16743370	SRP292191	SRX9480990	SRR13035984	864913	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/084/SRR13035984/SRR13035984_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/084/SRR13035984/SRR13035984_2.fastq.gz	NA
SAMN16743368	SRP292191	SRX9480992	SRR13035986	1701394	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/086/SRR13035986/SRR13035986_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/086/SRR13035986/SRR13035986_2.fastq.gz	NA
SAMN16742899	SRP292191	SRX9481015	SRR13028949	3789898	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/049/SRR13028949/SRR13028949_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/049/SRR13028949/SRR13028949_2.fastq.gz	NA
SAMN16741749	SRP292191	SRX9481065	SRR13034762	1022481	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/062/SRR13034762/SRR13034762_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/062/SRR13034762/SRR13034762_2.fastq.gz	NA
SAMN16744510	SRP292191	SRX9481089	SRR13028375	431081	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/075/SRR13028375/SRR13028375_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/075/SRR13028375/SRR13028375_2.fastq.gz	NA
SAMN16743905	SRP292191	SRX9481120	SRR13032878	1438345	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/078/SRR13032878/SRR13032878_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/078/SRR13032878/SRR13032878_2.fastq.gz	NA
SAMN16743900	SRP292191	SRX9481128	SRR13032886	3186267	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/086/SRR13032886/SRR13032886_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/086/SRR13032886/SRR13032886_2.fastq.gz	NA
SAMN16743894	SRP292191	SRX9481131	SRR13032889	2383212	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/089/SRR13032889/SRR13032889_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/089/SRR13032889/SRR13032889_2.fastq.gz	NA
SAMN16743892	SRP292191	SRX9481133	SRR13032891	2497746	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/091/SRR13032891/SRR13032891_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/091/SRR13032891/SRR13032891_2.fastq.gz	NA
SAMN16743394	SRP292191	SRX9481666	SRR13036020	1578937	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/020/SRR13036020/SRR13036020_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/020/SRR13036020/SRR13036020_2.fastq.gz	NA
SAMN16742779	SRP292191	SRX9481686	SRR13029684	3300226	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/084/SRR13029684/SRR13029684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/084/SRR13029684/SRR13029684_2.fastq.gz	NA
SAMN16741784	SRP292191	SRX9481730	SRR13034787	213161	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/087/SRR13034787/SRR13034787_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/087/SRR13034787/SRR13034787_2.fastq.gz	NA
SAMN16741778	SRP292191	SRX9481736	SRR13035234	1022995	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/034/SRR13035234/SRR13035234_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/034/SRR13035234/SRR13035234_2.fastq.gz	NA
SAMN16741775	SRP292191	SRX9481739	SRR13035237	1441701	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/037/SRR13035237/SRR13035237_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/037/SRR13035237/SRR13035237_2.fastq.gz	NA
SAMN16744536	SRP292191	SRX9481763	SRR13028409	1777744	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR13028409/SRR13028409_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR13028409/SRR13028409_2.fastq.gz	NA
SAMN16743889	SRP292191	SRX9481776	SRR13032894	2324597	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/094/SRR13032894/SRR13032894_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/094/SRR13032894/SRR13032894_2.fastq.gz	NA
SAMN16743814	SRP292191	SRX9481784	SRR13032902	2530775	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR13032902/SRR13032902_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR13032902/SRR13032902_2.fastq.gz	NA
SAMN16743800	SRP292191	SRX9481798	SRR13033356	1220830	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/056/SRR13033356/SRR13033356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/056/SRR13033356/SRR13033356_2.fastq.gz	NA
SAMN16744461	SRP292191	SRX9482420	SRR13028426	402914	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/026/SRR13028426/SRR13028426_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/026/SRR13028426/SRR13028426_2.fastq.gz	NA
SAMN16740708	SRP292191	SRX9482886	SRR13030707	1567086	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR13030707/SRR13030707_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR13030707/SRR13030707_2.fastq.gz	NA
SAMN16743333	SRP292191	SRX9482923	SRR13025007	878376	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR13025007/SRR13025007_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR13025007/SRR13025007_2.fastq.gz	NA
SAMN16743354	SRP292191	SRX9482931	SRR13025015	1732619	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/015/SRR13025015/SRR13025015_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/015/SRR13025015/SRR13025015_2.fastq.gz	NA
SAMN16741562	SRP292191	SRX9482981	SRR13035278	709062	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/078/SRR13035278/SRR13035278_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/078/SRR13035278/SRR13035278_2.fastq.gz	NA
SAMN16744046	SRP292191	SRX9483037	SRR13029010	2441092	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/010/SRR13029010/SRR13029010_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/010/SRR13029010/SRR13029010_2.fastq.gz	NA
SAMN16743360	SRP292191	SRX9483572	SRR13025047	1772883	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/047/SRR13025047/SRR13025047_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/047/SRR13025047/SRR13025047_2.fastq.gz	NA
SAMN16742690	SRP292191	SRX9483597	SRR13030753	2225503	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/053/SRR13030753/SRR13030753_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/053/SRR13030753/SRR13030753_2.fastq.gz	NA
SAMN16742682	SRP292191	SRX9483605	SRR13030761	1112682	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/061/SRR13030761/SRR13030761_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/061/SRR13030761/SRR13030761_2.fastq.gz	NA
SAMN16741572	SRP292191	SRX9483631	SRR13025050	817792	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/050/SRR13025050/SRR13025050_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/050/SRR13025050/SRR13025050_2.fastq.gz	NA
SAMN16743841	SRP292191	SRX9483638	SRR13025057	811452	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/057/SRR13025057/SRR13025057_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/057/SRR13025057/SRR13025057_2.fastq.gz	NA
SAMN16744017	SRP292191	SRX9483675	SRR13029039	4118839	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/039/SRR13029039/SRR13029039_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/039/SRR13029039/SRR13029039_2.fastq.gz	NA
SAMN16744110	SRP292191	SRX9484292	SRR13029752	1382321	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/052/SRR13029752/SRR13029752_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/052/SRR13029752/SRR13029752_2.fastq.gz	NA
SAMN16744429	SRP292191	SRX9484309	SRR13029769	825039	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/069/SRR13029769/SRR13029769_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/069/SRR13029769/SRR13029769_2.fastq.gz	NA
SAMN16742628	SRP292191	SRX9484928	SRR13031452	1659306	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/052/SRR13031452/SRR13031452_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/052/SRR13031452/SRR13031452_2.fastq.gz	NA
SAMN16744124	SRP292191	SRX9484944	SRR13025115	5420857	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/015/SRR13025115/SRR13025115_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/015/SRR13025115/SRR13025115_2.fastq.gz	NA
SAMN16743140	SRP292191	SRX9485536	SRR13026502	1266572	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR13026502/SRR13026502_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR13026502/SRR13026502_2.fastq.gz	NA
SAMN16744759	SRP292191	SRX9485598	SRR13025785	2473665	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/085/SRR13025785/SRR13025785_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/085/SRR13025785/SRR13025785_2.fastq.gz	NA
SAMN16743122	SRP292191	SRX9486135	SRR13026525	1285160	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/025/SRR13026525/SRR13026525_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/025/SRR13026525/SRR13026525_2.fastq.gz	NA
SAMN16744737	SRP292191	SRX9486196	SRR13025807	1873220	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR13025807/SRR13025807_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR13025807/SRR13025807_2.fastq.gz	NA
SAMN16744373	SRP292191	SRX9486237	SRR13030193	1073213	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/093/SRR13030193/SRR13030193_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/093/SRR13030193/SRR13030193_2.fastq.gz	NA
SAMN16741529	SRP292191	SRX9475194	SRR13034599	2543715	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/099/SRR13034599/SRR13034599_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/099/SRR13034599/SRR13034599_2.fastq.gz	NA
SAMN16737454	SRP292191	SRX9477185	SRR13030083	1241983	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/083/SRR13030083/SRR13030083_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/083/SRR13030083/SRR13030083_2.fastq.gz	NA
SAMN16739122	SRP292191	SRX9479745	SRR13026369	250308	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/069/SRR13026369/SRR13026369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/069/SRR13026369/SRR13026369_2.fastq.gz	NA
SAMN16737818	SRP292191	SRX9481525	SRR13026987	3104471	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/087/SRR13026987/SRR13026987_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/087/SRR13026987/SRR13026987_2.fastq.gz	NA
SAMN16738513	SRP292191	SRX9482107	SRR13034420	2573390	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/020/SRR13034420/SRR13034420_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/020/SRR13034420/SRR13034420_2.fastq.gz	NA
SAMN16739305	SRP292191	SRX9484005	SRR13035749	4808563	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/049/SRR13035749/SRR13035749_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/049/SRR13035749/SRR13035749_2.fastq.gz	NA
SAMN16741603	SRP292191	SRX9486037	SRR13034572	2400411	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/072/SRR13034572/SRR13034572_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/072/SRR13034572/SRR13034572_2.fastq.gz	NA
SAMN16741035	SRP292191	SRX9486072	SRR13027700	3690213	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR13027700/SRR13027700_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR13027700/SRR13027700_2.fastq.gz	NA
SAMN16739839	SRP292191	SRX9475088	SRR13030610	1119378	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/010/SRR13030610/SRR13030610_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/010/SRR13030610/SRR13030610_2.fastq.gz	NA
SAMN16738993	SRP292191	SRX9475144	SRR13035790	6427180	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/090/SRR13035790/SRR13035790_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/090/SRR13035790/SRR13035790_2.fastq.gz	NA
SAMN16741525	SRP292191	SRX9475198	SRR13034603	6240213	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR13034603/SRR13034603_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR13034603/SRR13034603_2.fastq.gz	NA
SAMN16741470	SRP292191	SRX9477196	SRR13035210	5612602	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/010/SRR13035210/SRR13035210_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/010/SRR13035210/SRR13035210_2.fastq.gz	NA
SAMN16741426	SRP292191	SRX9477861	SRR13035891	2187923	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/091/SRR13035891/SRR13035891_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/091/SRR13035891/SRR13035891_2.fastq.gz	NA
SAMN16735284	SRP292191	SRX9485270	SRR13031114	326917	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/014/SRR13031114/SRR13031114_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/014/SRR13031114/SRR13031114_2.fastq.gz	NA
SAMN16739425	SRP292191	SRX9475735	SRR13025560	786384	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/060/SRR13025560/SRR13025560_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/060/SRR13025560/SRR13025560_2.fastq.gz	NA
SAMN16737555	SRP292191	SRX9475821	SRR13029559	2633798	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/059/SRR13029559/SRR13029559_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/059/SRR13029559/SRR13029559_2.fastq.gz	NA
SAMN16741478	SRP292191	SRX9476546	SRR13035200	2038060	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR13035200/SRR13035200_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR13035200/SRR13035200_2.fastq.gz	NA
SAMN16739411	SRP292191	SRX9477727	SRR13026299	3632108	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/099/SRR13026299/SRR13026299_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/099/SRR13026299/SRR13026299_2.fastq.gz	NA
SAMN16739548	SRP292191	SRX9482737	SRR13028758	6180905	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/058/SRR13028758/SRR13028758_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/058/SRR13028758/SRR13028758_2.fastq.gz	NA
SAMN16737499	SRP292191	SRX9475147	SRR13029525	395447	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/025/SRR13029525/SRR13029525_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/025/SRR13029525/SRR13029525_2.fastq.gz	NA
SAMN16740999	SRP292191	SRX9475237	SRR13028175	1154788	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/075/SRR13028175/SRR13028175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/075/SRR13028175/SRR13028175_2.fastq.gz	NA
SAMN16737397	SRP292191	SRX9475825	SRR13029563	825772	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/063/SRR13029563/SRR13029563_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/063/SRR13029563/SRR13029563_2.fastq.gz	NA
SAMN16739886	SRP292191	SRX9476441	SRR13031211	3234752	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/011/SRR13031211/SRR13031211_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/011/SRR13031211/SRR13031211_2.fastq.gz	NA
SAMN16739690	SRP292191	SRX9477089	SRR13026269	7155800	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/069/SRR13026269/SRR13026269_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/069/SRR13026269/SRR13026269_2.fastq.gz	NA
SAMN16739689	SRP292191	SRX9477090	SRR13026270	7200277	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/070/SRR13026270/SRR13026270_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/070/SRR13026270/SRR13026270_2.fastq.gz	NA
SAMN16739098	SRP292191	SRX9478457	SRR13025666	825615	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/066/SRR13025666/SRR13025666_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/066/SRR13025666/SRR13025666_2.fastq.gz	NA
SAMN16738762	SRP292191	SRX9479098	SRR13032484	2279501	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/084/SRR13032484/SRR13032484_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/084/SRR13032484/SRR13032484_2.fastq.gz	NA
SAMN16737220	SRP292191	SRX9480879	SRR13032013	5546928	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/013/SRR13032013/SRR13032013_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/013/SRR13032013/SRR13032013_2.fastq.gz	NA
SAMN16737187	SRP292191	SRX9480901	SRR13032563	1732069	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/063/SRR13032563/SRR13032563_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/063/SRR13032563/SRR13032563_2.fastq.gz	NA
SAMN16738489	SRP292191	SRX9482180	SRR13033789	517204	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/089/SRR13033789/SRR13033789_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/089/SRR13033789/SRR13033789_2.fastq.gz	NA
